,Unnamed: 0.2,Unnamed: 0.1,index,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,nconst,primaryName,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sport,Talk-Show,Thriller,War,Western,Action.1,Adult.1,Adventure.1,Animation.1,Biography.1,Comedy.1,Crime.1,Documentary.1,Drama.1,Family.1,Fantasy.1,Film-Noir.1,History.1,Horror.1,Music.1,Musical.1,Mystery.1,News.1,Reality-TV.1,Romance.1,Sci-Fi.1,Sport.1,Thriller.1,War.1,Western.1,Action.2,Adult.2,Adventure.2,Animation.2,Biography.2,Comedy.2,Crime.2,Documentary.2,Drama.2,Family.2,Fantasy.2,Film-Noir.2,History.2,Horror.2,Music.2,Musical.2,Mystery.2,News.2,Reality-TV.2,Romance.2,Sci-Fi.2,Sport.2,Thriller.2,War.2,Western.2,region_x,region_y,origin,Language
18806,19392,83895,113968,113968,tt0167260,movie,The Lord of the Rings: The Return of the King,The Lord of the Rings: The Return of the King,0,2003,201,"['Action', 'Adventure', 'Drama']",9.0,1880210.0,nm0001392,"['nm0000704', 'nm0001557', 'nm0005212', 'nm0089217']","['Elijah Wood', 'Viggo Mortensen', 'Ian McKellen', 'Orlando Bloom']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['TW', 'FI', 'CN', 'EG', 'PT', 'IN', 'ES', 'JP', 'RU', 'UA', 'LV', 'GR', 'PH', 'GB', 'FI', 'DE', 'AR', 'DK', 'IN', 'GB', 'CA', 'LT', 'HK', 'FR', 'PL', 'EC', 'CA', 'SK', 'GR', 'NL', 'NO', 'IE', 'IR', 'AE', 'AL', 'BG', 'IN', 'HR', 'TH', 'ES', 'CZ', 'HU', 'IT', 'US', 'AU', 'NZ', 'ZA', 'US', 'FI', 'JP', 'MK', '\\N', 'TR', 'BR', 'SE', 'IS', 'KR', 'EE', 'ID', 'MX', 'VN', 'RO', 'UZ', 'RS', 'PE', 'SG', 'PA', 'NZ', 'IL', 'SI']",US,en
31312,34187,185319,368364,368364,tt1345836,movie,The Dark Knight Rises,The Dark Knight Rises,0,2012,164,"['Action', 'Drama', 'Thriller']",8.4,1735078.0,nm0634240,"['nm0000288', 'nm0362766', 'nm0004266', 'nm0000198']","['Christian Bale', 'Tom Hardy', 'Anne Hathaway', 'Gary Oldman']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,"['ID', 'IT', 'US', 'UZ', 'NL', 'SI', 'TR', 'UY', 'JP', 'AU', 'HK', 'US', 'LT', 'IN', 'BR', 'US', 'RS', 'LV', 'VN', 'SK', 'US', 'BG', 'AE', 'AR', '\\N', 'HU', 'HK', 'IN', 'RU', 'UA', 'CA', 'GE', 'SE', 'PT', 'ES', 'CO', 'US', 'PH', 'BA', 'CA', 'FR', 'HK', 'KR', 'HR', 'EC', 'ZA', 'CN', 'GR', 'RO', 'TR', 'EE', 'GB', 'IL', 'PE', 'GR', 'SG', 'TH', 'PL', 'TW', 'BR', 'TW', 'DE', 'MX', 'CN', 'US', 'IN', 'VE', 'US', 'FI', 'EG', 'CL', 'ES', 'CZ', 'RS', 'JP']",US,en
18807,19393,83896,113969,113969,tt0167261,movie,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers,0,2002,179,"['Action', 'Adventure', 'Drama']",8.8,1697355.0,nm0001392,"['nm0000704', 'nm0005212', 'nm0001557', 'nm0089217']","['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Orlando Bloom']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['RS', 'US', 'SG', 'SE', 'DK', 'EE', 'IN', 'PT', 'HU', 'PH', 'BR', 'IS', 'UZ', 'FI', 'GB', 'CZ', 'AR', 'NL', 'TR', 'UA', 'GR', 'EG', 'EC', 'HK', 'UA', 'JP', 'CA', 'PL', 'AE', 'GR', 'LT', 'SI', 'SK', 'FI', 'US', 'RU', 'ES', 'CN', 'AU', 'TW', 'NO', 'LV', 'BG', 'NZ', 'MX', 'ZA', 'IT', 'KR', 'ID', 'PE', '\\N', 'TH', 'IL', 'VE', 'HR', 'MK', 'AL', 'RO', 'DE', 'IN', 'VN', 'PA', 'ES', 'FR', 'IR', 'CA']",US,en
16453,16848,67055,86168,86168,tt0114369,movie,Se7en,Se7en,0,1995,127,"['Crime', 'Drama', 'Mystery']",8.6,1689788.0,nm0000399,"['nm0000151', 'nm0000093', 'nm0000228', 'nm0001825']","['Morgan Freeman', 'Brad Pitt', 'Kevin Spacey', 'Andrew Kevin Walker']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"['DK', 'TW', 'BR', 'NO', 'AE', 'UA', 'PT', 'RO', 'RU', 'US', 'AR', 'XWW', 'SG', 'LT', 'FI', 'SE', 'AT', 'BG', 'EG', 'GR', 'VN', 'AU', 'UY', 'MX', 'TR', 'AZ', 'NL', 'PH', 'HU', 'DE', 'GB', 'CN', 'CA', 'KR', 'JP', 'CZ', 'IN', 'ES', 'DO', 'GE', 'SK', 'CA', 'CA', 'ZA', 'CA', 'GR', 'UZ', 'IR', 'FI', 'FI', 'HK', 'US', 'EC', 'US', '\\N', 'HR', 'RS', 'IN', 'TH', 'FR', 'IT', 'MX', 'PE', 'ID', 'PT', 'SI', 'CN', 'EE', 'IL', 'JP', 'PL']",Not US,
35199,38821,212111,468765,468765,tt1853728,movie,Django Unchained,Django Unchained,0,2012,165,"['Drama', 'Western']",8.4,1591937.0,nm0000233,"['nm0004937', 'nm0910607', 'nm0000138', 'nm0913488']","['Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio', 'Kerry Washington']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,"['UZ', 'ID', 'AE', 'GR', 'SG', 'ZA', 'RU', 'SE', 'PA', 'LV', 'EE', 'EG', 'PE', 'GR', 'NL', 'EC', 'UA', 'BG', 'GB', 'CL', 'KR', '\\N', 'ES', 'IL', 'MX', 'BR', 'PH', 'AZ', 'US', 'PT', 'RS', 'DE', 'LT', 'HU', 'UY', 'HR', 'LU', 'JP', 'VN', 'IN', 'SK', 'CZ', 'IR', 'PL', 'TH', 'AR', 'CA', 'CA', 'IT', 'FR', 'TW', 'ES', 'IN', 'RO', 'JP', 'AU', 'TR', 'HK', 'SI', 'VN', 'CN']",Not US,sw
18911,19512,85258,116390,116390,tt0172495,movie,Gladiator,Gladiator,0,2000,155,"['Action', 'Adventure', 'Drama']",8.5,1529837.0,nm0000631,"['nm0000128', 'nm0001618', 'nm0001567', 'nm0001657']","['Russell Crowe', 'Joaquin Phoenix', 'Connie Nielsen', 'Oliver Reed']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['AR', 'RS', 'CN', 'GR', 'SI', 'SE', 'PT', 'ES', 'IN', 'GR', 'IN', 'RU', 'KR', 'BE', 'FI', 'PE', 'HR', 'UA', 'US', 'NL', 'PH', 'TR', 'GB', 'PL', 'LT', 'TW', 'RO', 'TH', 'FI', 'ES', 'EG', 'CZ', 'JP', 'FR', 'IT', 'HK', 'US', 'BR', 'IS', 'VE', 'EC', 'US', 'DE', 'SK', 'MX', 'SG', 'CL', 'XWW', 'AT', 'VN', 'ZA', 'IL', '\\N', 'DK', 'FI', 'FI', 'ID', 'AE', 'EE', 'BG', 'NO', 'HU', 'JP', 'AU', 'IN', 'CA', 'UY', 'IN', 'UZ', 'CA']",Not US,it
22772,24231,133366,213101,213101,tt0372784,movie,Batman Begins,Batman Begins,0,2005,140,"['Action', 'Crime', 'Drama']",8.2,1497432.0,nm0634240,"['nm0000288', 'nm0000323', 'nm0913822', 'nm0000553']","['Christian Bale', 'Michael Caine', 'Ken Watanabe', 'Liam Neeson']",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['IN', 'PH', 'SI', 'UA', 'VE', 'US', 'VE', 'PE', 'TH', 'PA', 'GR', 'BR', 'TR', 'VN', 'US', 'VE', 'DO', 'EG', 'RS', 'MX', 'ES', 'PT', 'HU', 'DE', 'BG', 'SK', 'EE', 'SG', 'HR', 'LV', 'AU', 'HK', 'GB', 'CN', 'IL', 'IT', 'KR', 'ZA', 'US', 'FR', 'ID', 'EC', 'UY', 'NL', 'RO', 'US', 'PL', 'SE', 'AR', 'TW', 'IN', '\\N', 'CZ', 'RU', 'JP', 'LT', 'NO', 'CA', 'CA', 'DK', 'US', 'UZ', 'GR', 'JP']",Not US,id
22487,23900,131267,208797,208797,tt0361748,movie,Inglourious Basterds,Inglourious Basterds,0,2009,153,"['Adventure', 'Drama', 'War']",8.3,1484881.0,nm0000233,"['nm0000093', 'nm1208167', 'nm0744834', 'nm0491259']","['Brad Pitt', 'Diane Kruger', 'Eli Roth', 'Mélanie Laurent']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,"['XWW', 'SE', 'BR', 'IL', 'ZA', 'UA', 'US', '\\N', 'UZ', 'GR', 'SK', 'ID', 'AE', 'FI', 'AR', '\\N', 'GR', 'CA', 'AU', 'HU', 'IN', 'ES', 'EC', 'RU', 'TH', 'AZ', 'EG', 'FR', 'JP', 'LT', 'CZ', 'US', 'CA', 'XWW', 'EE', 'HR', 'SG', 'TR', 'HK', 'CO', 'TW', 'IN', 'JP', 'UY', 'GR', 'DE', 'IR', 'MX', 'RO', 'NL', 'PT', 'RS', 'PH', 'GB', 'SI', 'VN', 'LV', 'ES', 'IT', 'PE', 'BG', 'CN', 'PL', 'KR']",US,en
14683,14997,60261,77980,77980,tt0102926,movie,The Silence of the Lambs,The Silence of the Lambs,0,1991,118,"['Crime', 'Drama', 'Thriller']",8.6,1461624.0,nm0001129,"['nm0000149', 'nm0000164', 'nm0095029', 'nm0501435']","['Jodie Foster', 'Anthony Hopkins', 'Lawrence A. Bonney', 'Kasi Lemmons']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,"['AE', 'CA', '\\N', 'HK', 'IL', 'FR', 'EC', 'GR', 'JP', 'ZA', 'RU', 'AU', 'PT', 'SE', 'LV', 'CO', 'FI', 'CA', 'ID', 'SI', 'UZ', 'EE', 'ES', 'VN', 'DE', 'CSHH', 'GE', 'XWW', 'FI', 'TH', 'US', 'SG', 'RO', 'CN', 'NO', 'CR', 'HR', 'US', 'BG', 'SUHH', 'AR', 'RS', 'EG', 'PL', 'US', 'GR', 'IT', 'LT', 'IN', 'PE', 'TR', 'BR', 'KR', 'PA', 'IN', 'SK', 'VE', 'TW', 'CSHH', 'MX', 'HU', 'GB', 'IS', 'PH', 'ES', 'CL', 'IR', 'CZ', 'AT', 'JP', 'NL', 'DK', 'UA', 'UY']",US,en
26970,29268,159973,271846,271846,tt0993846,movie,The Wolf of Wall Street,The Wolf of Wall Street,0,2013,180,"['Biography', 'Comedy', 'Crime']",8.2,1454486.0,nm0000217,"['nm0000138', 'nm1706767', 'nm3053338', 'nm0000190']","['Leonardo DiCaprio', 'Jonah Hill', 'Margot Robbie', 'Matthew McConaughey']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['GR', 'RU', 'CA', 'IT', 'HU', 'TW', 'IN', 'AR', 'CN', 'RS', 'IN', 'ID', 'IL', 'UA', 'BR', '\\N', 'CZ', 'EC', 'ZA', 'AU', 'NZ', 'SK', 'HR', 'SG', 'LT', 'CO', 'ES', 'TR', 'PL', 'AE', 'EG', 'UZ', 'UY', 'LV', 'CL', 'MX', 'SE', 'JP', 'PT', 'RO', 'TH', 'GB', 'CN', 'EE', 'FR', 'IR', 'PH', 'NL', 'BG', 'VN', 'PE', 'CA', 'SI', 'KR', 'DE', 'US', 'HK', 'IE']",US,en
17732,18198,70958,90689,90689,tt0120815,movie,Saving Private Ryan,Saving Private Ryan,0,1998,169,"['Drama', 'War']",8.6,1418019.0,nm0000229,"['nm0000158', 'nm0000354', 'nm0001744', 'nm0122653']","['Tom Hanks', 'Matt Damon', 'Tom Sizemore', 'Edward Burns']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,"['EG', 'PA', 'EE', 'MX', 'SK', 'PL', 'US', 'FI', 'SG', 'JP', 'VN', 'PE', 'IT', 'HR', 'UA', 'RU', 'IN', 'IN', 'TH', 'CN', 'GR', 'EC', 'JP', 'JP', 'ES', 'PH', 'NL', 'TR', 'BA', 'GR', 'GB', 'CZ', 'NO', 'IN', 'CA', 'SE', 'XWW', 'CH', 'UY', 'AR', 'IR', 'TW', 'IN', 'KR', 'SE', 'UZ', 'PT', '\\N', 'CA', 'AE', 'GE', 'IN', 'ID', 'BG', 'HK', 'ZA', 'XAS', 'AT', 'FI', 'IL', 'RS', 'AU', 'FR', 'IN', 'HU', 'BR', 'DE', 'SI', 'RO', 'LT']",US,en
26276,28417,155825,261739,261739,tt0848228,movie,The Avengers,The Avengers,0,2012,143,"['Action', 'Sci-Fi']",8.0,1411264.0,nm0923736,"['nm0000375', 'nm0262635', 'nm0424060', 'nm0719637']","['Robert Downey Jr.', 'Chris Evans', 'Scarlett Johansson', 'Jeremy Renner']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,"['IT', 'CH', 'XWW', 'UZ', 'LT', 'NZ', 'IE', 'XWW', 'ES', 'IN', 'IL', 'TR', 'ID', 'SK', 'ES', 'CO', 'SE', 'US', 'FI', 'CA', '\\N', 'AR', 'CZ', 'IE', 'TW', 'BR', 'JP', 'AU', 'EC', 'IE', 'RU', 'UA', 'SG', 'GE', 'NL', 'JP', 'MX', 'RS', 'BG', 'CL', 'HK', 'NO', 'CA', 'ZA', 'BR', 'PT', 'RO', 'BR', 'IN', 'LV', 'US', 'KR', 'GB', 'US', 'DE', 'SE', 'FI', 'PH', 'DE', 'GB', 'IN', 'VN', 'EG', 'BE', 'EE', 'PL', 'HU', 'GB', 'UY', 'TH', 'FR', 'GR', 'PE', 'SI', 'CN', 'HR']",US,en
9779,9933,42380,57398,57398,tt0076759,movie,Star Wars: Episode IV - A New Hope,Star Wars,0,1977,121,"['Action', 'Adventure', 'Fantasy']",8.6,1388226.0,nm0000184,"['nm0000434', 'nm0000148', 'nm0000402', 'nm0000027']","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Alec Guinness']",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['UZ', 'NO', 'HU', 'BR', 'NL', 'HU', 'HU', 'UY', 'EE', 'IS', 'US', 'KZ', 'KZ', 'BG', 'US', 'PH', 'CZ', 'EE', 'BD', 'US', 'SE', 'US', 'US', 'SUHH', 'TH', 'US', 'FI', '\\N', 'BE', 'GR', 'US', 'CA', 'AF', 'XWW', 'FI', 'SK', 'NL', 'ES', 'TR', 'JP', 'CO', 'ID', 'SI', 'JP', 'CSHH', 'MX', 'HR', 'NO', 'EC', 'DK', 'US', 'JP', 'NO', 'GB', 'RO', 'UA', 'US', 'TW', 'VE', 'PA', 'FI', 'RU', 'HK', 'CA', 'BG', 'VN', 'IR', 'TR', 'FR', 'LT', 'PL', 'HR', 'CN', 'EG', 'HU', 'MX', 'CA', 'JP', 'CSHH', 'TR', 'XWG', 'FR', 'KR', 'IT', 'DE', 'SK', 'IN', 'JP', 'IT', 'IT', 'AR', 'AU', 'US', 'PT', 'RS', 'ES', 'IL', 'AE', 'US', 'MY', 'FI', 'SG', 'US', 'PL', 'US', 'IT', 'RO', 'PE', 'BR', 'JP', 'CA', 'UA', 'GR', 'PT', 'IN', 'ZA', 'SE', 'BR', 'CL', 'GR', 'MX', 'GR', 'FI', 'RS']",Not US,sv
15484,15838,63409,81785,81785,tt0108052,movie,Schindler's List,Schindler's List,0,1993,195,"['Biography', 'Drama', 'History']",9.0,1379999.0,nm0000229,"['nm0000553', 'nm0000146', 'nm0001426', 'nm0328751']","['Liam Neeson', 'Ralph Fiennes', 'Ben Kingsley', 'Caroline Goodall']",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,"['IT', 'IL', 'PT', 'TH', 'IN', 'CN', 'IR', 'DE', 'CZ', 'AE', 'SI', 'CA', 'EC', 'ES', 'PH', 'JP', 'TW', 'PE', 'KR', 'SE', 'HK', 'UZ', 'MX', 'CL', 'IN', 'EG', 'DE', 'XWW', 'MK', 'BR', 'SG', 'AT', 'CA', 'SK', 'JP', 'AU', 'GE', 'ES', 'TR', 'FI', 'BG', '\\N', 'UY', 'EE', 'FI', 'IN', 'ID', 'HR', 'NO', 'LT', 'IN', 'US', 'GR', 'RU', 'UA', 'HU', 'GR', 'VN', 'AR', 'BY', 'PL', 'ZA', 'RO', 'IT', 'AZ', 'FR', 'DK', 'FI', 'GB', 'NL', 'RS']",Not US,de
25251,27192,149563,247976,247976,tt0482571,movie,The Prestige,The Prestige,0,2006,130,"['Drama', 'Mystery', 'Sci-Fi']",8.5,1359137.0,nm0634240,"['nm0000288', 'nm0413168', 'nm0424060', 'nm0000323']","['Christian Bale', 'Hugh Jackman', 'Scarlett Johansson', 'Michael Caine']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,"['EC', 'IT', 'PT', 'KR', 'TR', 'LT', 'PH', 'PE', 'VE', 'BG', 'MX', 'EE', 'PL', 'UY', 'IN', 'AU', 'SK', 'RS', 'DK', '\\N', 'CA', 'UA', 'HK', 'RO', 'IL', 'AE', 'BR', 'NO', 'IN', 'LV', 'TW', 'CN', 'JP', 'SE', 'GR', 'IS', 'HR', 'NL', 'ID', 'AR', 'TH', 'VN', 'SG', 'UZ', 'SI', 'GB', 'JP', 'ZA', 'HU', 'RU', 'NZ', 'EG', 'DE', 'US', 'CA', 'IS', 'FR', 'JP', 'ES', 'ES', 'CZ']",US,en
28807,31326,170155,310830,310830,tt1130884,movie,Shutter Island,Shutter Island,0,2010,138,"['Mystery', 'Thriller']",8.2,1353205.0,nm0000217,"['nm0000138', 'nm0607865', 'nm0749263', 'nm0001426']","['Leonardo DiCaprio', 'Emily Mortimer', 'Mark Ruffalo', 'Ben Kingsley']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,"['GB', 'PE', 'NL', 'IN', 'PL', 'EE', 'MX', '\\N', 'IN', 'JP', 'BR', 'RU', 'DK', 'EC', 'LV', 'UA', 'CN', 'VE', 'TR', 'GE', 'CZ', 'RO', 'JP', 'IT', 'FR', 'BG', 'EG', 'AR', 'PH', 'KR', 'TH', 'GR', 'SE', 'AU', 'HR', 'UY', 'IL', 'GR', 'ZA', 'ES', 'AE', 'SK', 'CA', 'TW', 'ID', 'UZ', 'LT', 'DE', 'SI', 'HK', 'SG', 'HU', 'US', 'VN', 'US', 'RS', 'FI', 'PT', 'CA']",Not US,no
23570,25172,139032,225713,225713,tt0407887,movie,The Departed,The Departed,0,2006,151,"['Crime', 'Drama', 'Thriller']",8.5,1350802.0,nm0000217,"['nm0000138', 'nm0000354', 'nm0000197', 'nm0000242']","['Leonardo DiCaprio', 'Matt Damon', 'Jack Nicholson', 'Mark Wahlberg']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,"['ZA', 'RU', 'JP', 'TW', 'SE', 'IR', 'HK', 'SG', 'UY', 'NL', 'CZ', 'LV', 'UA', 'IL', 'EC', 'IR', 'UZ', 'US', 'PE', 'EG', 'EE', 'GR', 'VN', 'HR', 'TH', 'CN', 'MX', 'GB', 'GE', 'PH', 'US', 'LT', 'ES', 'FI', 'IT', 'FR', 'SK', 'CA', 'VE', 'DE', 'IN', 'XWW', 'GR', 'AE', 'KR', 'HU', 'TR', 'PT', 'PL', 'JP', 'CA', 'ES', 'BG', 'AR', 'ID', 'AU', 'BR', 'IN', 'RO', 'FI', 'RS', '\\N', 'SI']",US,en
45584,51402,280034,722934,722934,tt7286456,movie,Joker,Joker,0,2019,122,"['Crime', 'Drama', 'Thriller']",8.4,1343504.0,nm0680846,"['nm0001618', 'nm0000134', 'nm5939164', 'nm0175814']","['Joaquin Phoenix', 'Robert De Niro', 'Zazie Beetz', 'Frances Conroy']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,"['ID', 'MX', 'CA', 'CL', 'IN', 'IN', 'NL', 'PE', 'CH', 'IN', 'IN', 'IN', 'NZ', 'ZA', 'ES', 'PL', 'SG', 'GB', 'FI', 'DE', 'CN', 'LV', 'US', 'HU', 'EG', 'AL', 'AT', 'HK', 'TW', 'TH', 'UY', 'EE', 'SE', 'JP', 'IL', 'PH', 'IN', 'FR', 'IT', 'AR', 'IN', 'CN', 'UA', 'TR', 'AU', 'RU', 'MX', 'KR', 'VN', 'RS', 'CO', 'IE', 'AE', 'IN', 'CZ', 'LT', '\\N', 'BR', 'HK', 'BG', 'DK', 'CA', 'IN', 'EC', 'UZ', 'PT']",Not US,sv
25579,27590,151678,252683,252683,tt0499549,movie,Avatar,Avatar,0,2009,162,"['Action', 'Adventure', 'Fantasy']",7.9,1338445.0,nm0000116,"['nm0941777', 'nm0757855', 'nm0000244', 'nm0735442']","['Sam Worthington', 'Zoe Saldana', 'Sigourney Weaver', 'Michelle Rodriguez']",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['GB', 'IL', 'PH', 'US', 'NL', 'IR', 'PL', 'TH', 'HR', 'EG', 'LV', 'IT', 'MX', 'RU', 'US', 'BR', 'PA', 'VE', 'FR', 'SK', 'PE', 'UA', 'PL', 'FI', 'TW', 'EC', 'US', 'SG', '\\N', 'HK', 'US', 'AE', 'IN', 'UY', 'ZA', 'IN', 'AU', 'CA', 'ID', 'GR', 'CA', 'RS', 'PT', 'JP', 'HK', 'UZ', 'SE', 'JP', 'AR', 'FI', 'JP', 'TR', 'CZ', 'DE', 'ES', 'LT', 'KZ', 'CN', 'EE', 'BG', 'NO', 'US', 'RO', 'KR', 'CN', 'HU', 'IN']",Not US,et
17666,18132,70865,90593,90593,tt0120689,movie,The Green Mile,The Green Mile,0,1999,189,"['Crime', 'Drama', 'Fantasy']",8.6,1329182.0,nm0001104,"['nm0000158', 'nm0003817', 'nm0001556', 'nm0001372']","['Tom Hanks', 'Michael Clarke Duncan', 'David Morse', 'Bonnie Hunt']",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['AU', 'EC', 'GE', 'VN', 'US', 'EE', 'TR', 'TW', 'EG', 'PH', 'SG', 'SI', 'TH', 'RU', 'CA', 'IN', 'AE', '\\N', 'AR', 'CN', 'HU', 'LV', 'IN', 'IN', 'NO', 'CZ', 'IT', 'FI', 'NL', 'JP', 'PT', 'IR', 'GR', 'CA', 'DK', 'ES', 'HK', 'LT', 'BR', 'HK', 'FR', 'GB', 'RO', 'RS', 'PE', 'US', 'DE', 'IS', 'ID', 'JP', 'HR', 'FI', 'FI', 'SE', 'UZ', 'IL', 'GR', 'ZA', 'MX', 'PL', 'AT', 'UA', 'BG', 'RO', 'SK', 'KR']",US,en
